nl,code
"Set the SQL statement ( query all the columns in the vocabulary table based on $word$ ) and use $conn$ to execute SQL to get the first piece of data. If the execution result exists, it is printed.","public void dictate ( JdbcTemplate conn , String word ) { List vocabulary_rows = conn . query ( "" select * from vocabulary where word = ? "" , new Object [ ] { word } , new BeanPropertyRowMapper ( List . class ) ) ; if ( ! vocabulary_rows . isEmpty ( ) ) { System . out . println ( vocabulary_rows . get ( 0 ) ) ; } }"
"Execute the SQL ( query all columns in the flights where the flight_id is $id$ ) using $db$ and get all the data. Finally, print the query result.","public void flights ( JdbcTemplate db , String id ) { List res = db . query ( "" select * from flights where flight_id = ? "" , new Object [ ] { id } , new BeanPropertyRowMapper ( List . class ) ) ; System . out . println ( res ) ; }"
"Set the SQL statement ( get all the columns in the 'table' table based on $value$ ) , use the $conn$ connection to execute SQL and get all the data. Use for loop to traverse the execution result, print it, store each element of the execution result into list and return the list content.","public List printTable ( JdbcTemplate conn , String value ) { List cols = conn . query ( "" select * from table where value = ? "" , new Object [ ] { value } , new BeanPropertyRowMapper ( List . class ) ) ; List headers = new ArrayList ( ) ; for ( Object col : cols ) { System . out . println ( col ) ; headers . add ( col ) ; } return cols ; }"
"Execute the SQL ( get the columns ID, origin, destination, duration in the flights where id is $flight_id$ ) with $conn$ and get all the data. If the length of the query result is 0, print No flights. and return directly to the query result.","public List main ( JdbcTemplate conn , String flight_id ) { List res = conn . query ( "" select id, origin, destination, duration from flights where id = ? "" , new Object [ ] { flight_id } , new BeanPropertyRowMapper ( List . class ) ) ; if ( res . isEmpty ( ) ) { System . out . println ( "" No flights. "" ) ; return null ; } else { return res ; } }"
"Set the SQL statement ( use the format ( ) function to format the output string, query all the columns in the users table through the string $id$ ) , execute SQL to get the first piece of data via the $conn$ connection, convert the execution result to dict and use jsonify to return.","public JSONObject getUserByid ( JdbcTemplate conn , String id ) { List users = conn . query ( "" select * from users where id = ? "" , new Object [ ] { id } , new BeanPropertyRowMapper ( List . class ) ) ; return JSONObject . parseObject ( users . get ( 0 ) . toString ( ) ) ; }"
"Get the database connection from $engine$ and set the SQL ( query all the columns in the Works when the Barsname is equal to $name$ ) . Execute the SQL using the database connection and get all the data. Convert each item in the query result to type dict and return None if the result is empty after processing, otherwise return the query result.","public List findBartendersStartEnd ( DataSource engine , String name ) { JdbcTemplate con = new JdbcTemplate ( engine ) ; List results = con . query ( "" select * from works where barsname = ? "" , new Object [ ] { name } , new BeanPropertyRowMapper ( List . class ) ) ; if ( results . isEmpty ( ) ) { return null ; } else { return results ; } }"
"Use $conn$ to execute SQL ( get the datname column in the pg_database ) to get all the data, store the 0th element of each item in the query result in a list and return.","public List searchName ( JdbcTemplate conn ) { List names = conn . query ( "" select datname from pg_database "" , new BeanPropertyRowMapper ( List . class ) ) ; List items = new ArrayList ( ) ; for ( Object i : names ) { items . add ( JSONObject . parseObject ( i . toString ( ) ) . get ( 0 ) ) ; } return items ; }"
"Use $conn$ to execute SQL ( query all columns in the pedidos table based on $clienteid$ ) and get all the data. Return empty if the length of the query result is 0, and use for loop to add each item in the query result to 'list' and return.","public List getHistorial ( JdbcTemplate conn , String clienteid ) { List result = conn . query ( "" select * from pedidos where clienteid = ? "" , new Object [ ] { clienteid } , new BeanPropertyRowMapper ( List . class ) ) ; if ( result . isEmpty ( ) ) { return null ; } List historial = new ArrayList ( ) ; for ( Object auxdic : result ) { historial . add ( auxdic ) ; } return historial ; }"
Use $conn$ to execute SQL ( get all columns in the players table based on $id$ ) and get all the data. Then set assertion that the length of query result is greater than 0.,"public void testEngineConnectExecute ( JdbcTemplate conn , String id ) { List results = conn . query ( "" select * from players where id = ? "" , new Object [ ] { id } , new BeanPropertyRowMapper ( List . class ) ) ; assert results . size ( ) > 0 ; }"
"connect the database through $engine$, execute SQL ( get all the counted columns in the 'table' table where invoicedate is $date$ ) , get all the data, and finally print the query result.","public void getTableNum ( DataSource engine , String date ) { JdbcTemplate connection = new JdbcTemplate ( engine ) ; List num = connection . query ( "" select count(*) from table where invoicedate = ? "" , new Object [ ] { date } , new BeanPropertyRowMapper ( List . class ) ) ; System . out . println ( num ) ; }"
"Execute the SQL statement ( query all the columns in neihan ) with $conn$, get all the data and return.","public List searchNeihan ( JdbcTemplate conn ) { List neihan_results = conn . query ( "" select * from neihan "" , new BeanPropertyRowMapper ( List . class ) ) ; return neihan_results ; }"
"Execute the SQL ( query all the columns in content_table where title is $title$ ) with $conn$ and get all the data. Return False if the result is None, otherwise the query result is returned.","public Object selectEntry ( JdbcTemplate conn , String title ) { List testrow = conn . query ( "" select * from content_table where title = ? "" , new Object [ ] { title } , new BeanPropertyRowMapper ( List . class ) ) ; if ( testrow . isEmpty ( ) ) { return false ; } else { return testrow ; } }"
"Use $conn$ to execute SQL ( query the values column in the card table based on $cardType_id$ and $cardType_name$ ) , get the first row of data, and return the data.","public List insertDummyCardType ( JdbcTemplate conn , String cardType_id , String cardType_name ) { List ins = conn . query ( "" select values from card where cardType_id = ? and cardType_name = ? "" , new Object [ ] { cardType_id , cardType_name } , new BeanPropertyRowMapper ( List . class ) ) ; return ins ; }"
"Set up SQL ( query all information in tbl table based on $value$ ) , execute SQL with $conn$ and get the cursor, use for loop to iterate through the results, convert each piece of data and its 'keys' value into tuple and pack it in zip. Then convert it into dict and insert it into a list, and finally return the list.","public List selectValue ( JdbcTemplate conn , String value ) { List records = conn . query ( "" select * from tbl where value = ? "" , new Object [ ] { value } , new BeanPropertyRowMapper ( List . class ) ) ; List rs = new ArrayList ( ) ; for ( Object record : records ) { rs . add ( JSONObject . parseObject ( record . toString ( ) ) . getString ( "" keys "" ) ) ; } return rs ; }"
"Use $conn$ to execute SQL ( get the req_url_host column of httpreqs2 based on $devid$ ) , get all the data, use for loop to print the 0th element of each item in the query result, and finally return the query result.","public Object getUrls ( JdbcTemplate conn , String devid ) { List res = conn . query ( "" select req_url_host from httpreqs2 where devid = ? "" , new Object [ ] { devid } , new BeanPropertyRowMapper ( List . class ) ) ; if ( res . isEmpty ( ) ) { return false ; } else { for ( Object r : res ) { System . out . println ( JSONObject . parseObject ( r . toString ( ) ) ) ; } return res ; } }"
"Get the database engine and establish a connection through $db_string$. Try to execute the SQL statement ( query the INTO column in the project table according to $telefone$ ) and get the first piece of data. If data is obtained, return True. If an exception is caught, return False.","public boolean getProvider ( DataSource db_string , String telefone ) { boolean res ; JdbcTemplate db = new JdbcTemplate ( db_string ) ; try { List don = db . query ( "" select INTO from project where telefone = ? "" , new Object [ ] { telefone } , new BeanPropertyRowMapper ( List . class ) ) ; res = true ; } catch ( Exception e ) { res = false ; } return res ; }"
